ENSMUSG00000105281.1 Gm17835
ENSMUSG00000105291.1 Gm18901
ENSMUSG00000105294.1 Gm43304
ENSMUSG00000105295.1 Gm42834
ENSMUSG00000105298.1 Cldn25-ps
ENSMUSG00000105301.1 Igkv13-54-1
ENSMUSG00000105303.1 Gm18555
ENSMUSG00000105305.1 Gm8872
ENSMUSG00000105306.1 Gm43171
ENSMUSG00000105309.1 Gm21461
ENSMUSG00000105310.1 Gm42451
ENSMUSG00000105313.1 Gm43583
ENSMUSG00000105314.1 Ranbp2-ps11
ENSMUSG00000105315.1 Gm18635
ENSMUSG00000105317.1 Gbp2-ps
ENSMUSG00000105319.1 Igkv15-101
ENSMUSG00000105323.1 Igkv13-62-1
ENSMUSG00000105325.1 Gm30946
ENSMUSG00000105327.1 Gm9409
ENSMUSG00000105336.1 AU022133
ENSMUSG00000105338.1 Gm43802
ENSMUSG00000105340.4 Gm42878
ENSMUSG00000105343.1 Gm43512
ENSMUSG00000105346.1 Gm18894
ENSMUSG00000105348.1 Gm35212
ENSMUSG00000105351.1 Gm43157
ENSMUSG00000105357.1 Gm42647
ENSMUSG00000105359.1 Rpl21-ps10
ENSMUSG00000105360.1 Gm7824
ENSMUSG00000105363.1 Igkv11-114
ENSMUSG00000105364.1 Gm8924
ENSMUSG00000105369.1 Igkv13-57-1
ENSMUSG00000105370.1 Gm42718
ENSMUSG00000105375.1 Gm20239
ENSMUSG00000105380.1 Trav12-4
ENSMUSG00000105383.4 Gm42641
ENSMUSG00000105384.1 Gm43396
ENSMUSG00000105386.1 Gm43104
ENSMUSG00000105388.1 Rpl36a-ps2
ENSMUSG00000105390.1 Gm8458
ENSMUSG00000105393.1 Trav7d-5
ENSMUSG00000105394.1 Gm43115
ENSMUSG00000105395.1 Gm42672
ENSMUSG00000105396.1 Gm6057
ENSMUSG00000105397.1 Gm43471
ENSMUSG00000105404.1 Gm42807
ENSMUSG00000105405.1 Gm42431
ENSMUSG00000105406.1 Gm43247
ENSMUSG00000105407.1 Gm36259
ENSMUSG00000105408.1 Gm7285
ENSMUSG00000105410.1 Gtpbp4-ps7
ENSMUSG00000105422.1 Gm6089
ENSMUSG00000105432.1 Gm43218
ENSMUSG00000105436.1 Gm43212
ENSMUSG00000105441.1 Gm8041
ENSMUSG00000105451.1 Gm43220
ENSMUSG00000105452.1 Gm5276
ENSMUSG00000105461.1 Gm4742
ENSMUSG00000105462.1 Igkv4-77
ENSMUSG00000105463.1 Igkv2-113
ENSMUSG00000105464.1 Rpl18a-ps2
ENSMUSG00000105467.1 Trav5n-3
ENSMUSG00000105473.1 Mark1-ps1
ENSMUSG00000105474.1 Gm20159
ENSMUSG00000105480.1 Igkv13-78-1
ENSMUSG00000105486.1 Gm3372
ENSMUSG00000105487.1 Gm43324
ENSMUSG00000105491.1 Gm42844
ENSMUSG00000105492.1 Gm2505
ENSMUSG00000105493.1 Gm43551
ENSMUSG00000105498.1 Gm42677
ENSMUSG00000105499.1 Igkv3-11
ENSMUSG00000105504.4 Gbp5
ENSMUSG00000105505.1 Obox4-ps7
ENSMUSG00000105506.1 Gm43743
ENSMUSG00000105507.1 Gm43853
ENSMUSG00000105518.1 Gm42674
ENSMUSG00000105521.1 Gm35702
ENSMUSG00000105522.1 Gm15235
ENSMUSG00000105523.1 Gm43193
ENSMUSG00000105525.1 Gm42976
ENSMUSG00000105529.1 Gm9480
ENSMUSG00000105532.1 Gm5279
ENSMUSG00000105533.1 Trav7d-2
ENSMUSG00000105536.1 Gm4959
ENSMUSG00000105538.1 Gm2142
ENSMUSG00000105539.1 Igkv13-80-1
ENSMUSG00000105540.1 Gm7988
ENSMUSG00000105542.1 Gm34248
ENSMUSG00000105547.1 Iglc3
ENSMUSG00000105548.1 Trav15n-3
ENSMUSG00000105549.1 Gm43540
ENSMUSG00000105551.1 Gm43199
ENSMUSG00000105554.1 Gm7118
ENSMUSG00000105558.1 Gm5855
ENSMUSG00000105559.1 Gm4860
ENSMUSG00000105564.1 Gm8891
ENSMUSG00000105566.1 Obox4-ps4
ENSMUSG00000105573.2 Gm43384
ENSMUSG00000105576.1 Gm42164
ENSMUSG00000105582.1 Ighv1-68
ENSMUSG00000105588.1 Utp14b-ps1
ENSMUSG00000105589.4 Fbxw14
ENSMUSG00000105591.1 Gm43083
ENSMUSG00000105595.1 Gm23011
ENSMUSG00000105599.1 Gm9238
ENSMUSG00000105600.1 Gm5987
ENSMUSG00000105603.1 Gm32996
ENSMUSG00000105605.1 Ighv1-86
ENSMUSG00000105606.1 Igkv2-109
ENSMUSG00000105608.1 Gm43408
ENSMUSG00000105614.1 Dnd1-ps
ENSMUSG00000105616.1 Gm3010
ENSMUSG00000105625.1 Gm31230
ENSMUSG00000105629.1 Trav7n-5
ENSMUSG00000105630.1 Gm42543
ENSMUSG00000105633.1 Gm32158
ENSMUSG00000105634.1 Gm43367
ENSMUSG00000105641.1 Gm5853
ENSMUSG00000105644.1 Gm19739
ENSMUSG00000105645.1 Gm6649
ENSMUSG00000105649.1 Gm43494
ENSMUSG00000105654.1 Gm29704
ENSMUSG00000105658.1 Gm43531
ENSMUSG00000105661.1 Gm43626
ENSMUSG00000105665.1 Gm38395
ENSMUSG00000105666.1 Gm18711
ENSMUSG00000105667.1 Gm3945
ENSMUSG00000105668.1 Igkv8-22
ENSMUSG00000105669.1 Gm18341
ENSMUSG00000105671.1 Gm31306
ENSMUSG00000105672.1 Gm42816
ENSMUSG00000105675.1 Gm43383
ENSMUSG00000105680.1 Gm18340
ENSMUSG00000105684.1 Gm42612
ENSMUSG00000105685.1 Gm43315
ENSMUSG00000105687.1 Gm6157
ENSMUSG00000105696.1 Gm19211
ENSMUSG00000105705.1 AC174780.1
ENSMUSG00000105706.1 Gm42855
ENSMUSG00000105712.1 Gm5712
ENSMUSG00000105713.1 Gm43827
ENSMUSG00000105714.1 Gm43380
ENSMUSG00000105721.1 C920008G01Rik
ENSMUSG00000105722.1 Gm18187
ENSMUSG00000105725.1 Igkv12-49
ENSMUSG00000105727.1 Gm8828
ENSMUSG00000105732.1 Sult1c2-ps1
ENSMUSG00000105734.1 4930558C23Rik
ENSMUSG00000105737.1 Gm6105
ENSMUSG00000105739.1 Gm5708
ENSMUSG00000105744.1 Gm43141
ENSMUSG00000105746.1 Gm43595
ENSMUSG00000105747.1 Igkv13-64
ENSMUSG00000105749.1 Gm9251
ENSMUSG00000105751.1 Gm43724
ENSMUSG00000105752.1 Igkv13-82
ENSMUSG00000105757.1 Ighv1-83
ENSMUSG00000105763.1 Gm19088
ENSMUSG00000105764.1 Gm42859
ENSMUSG00000105775.1 Gm10290
ENSMUSG00000105779.1 Gm6439
ENSMUSG00000105781.1 Igkv8-31
ENSMUSG00000105785.1 Gm42526
ENSMUSG00000105786.1 Gm18957
ENSMUSG00000105787.1 Gm8099
ENSMUSG00000105792.1 Gm17887
ENSMUSG00000105793.1 Gm17956
ENSMUSG00000105794.1 Gm43516
ENSMUSG00000105796.1 Gm42845
ENSMUSG00000105798.1 Gm18982
ENSMUSG00000105800.1 Gm18985
ENSMUSG00000105806.1 Gm43345
ENSMUSG00000105807.1 Gm42622
ENSMUSG00000105808.1 Gm42627
ENSMUSG00000105817.1 Igkv15-97
ENSMUSG00000105819.1 Gm42579
ENSMUSG00000105823.1 Trdv3
ENSMUSG00000105827.1 Hist2h2bb
ENSMUSG00000105829.1 Gm43669
ENSMUSG00000105830.1 Trgj2
ENSMUSG00000105832.1 Gm43841
ENSMUSG00000105833.1 Gm4751
ENSMUSG00000105835.1 Gm43552
ENSMUSG00000105836.1 Gm17954
ENSMUSG00000105840.1 Gm6073
ENSMUSG00000105854.1 Gm8925
ENSMUSG00000105859.1 Gm19185
ENSMUSG00000105860.1 Gm42578
ENSMUSG00000105862.1 Igkv3-12-1
ENSMUSG00000105865.2 Gm34144
ENSMUSG00000105866.1 Gm6745
ENSMUSG00000105867.2 Gm42517
ENSMUSG00000105869.1 Gm9408
ENSMUSG00000105872.1 Gm9515
ENSMUSG00000105875.1 Gm43518
ENSMUSG00000105879.1 Gm6204
ENSMUSG00000105883.1 Igkv4-65
ENSMUSG00000105885.1 Sult1c2-ps2
ENSMUSG00000105887.1 Trav5d-3
ENSMUSG00000105889.1 Gm42776
ENSMUSG00000105892.1 Gm35013
ENSMUSG00000105893.1 Wdr46-ps
ENSMUSG00000105897.1 Gm7646
ENSMUSG00000105898.1 Obox4-ps32
ENSMUSG00000105901.1 Gm7291
ENSMUSG00000105905.1 Gm7709
ENSMUSG00000105906.1 Iglc1
ENSMUSG00000105914.1 Gm19243
ENSMUSG00000105915.1 Igkv12-42
ENSMUSG00000105916.1 Gm42453
ENSMUSG00000105919.1 Gm7166
ENSMUSG00000105920.1 Gm5408
ENSMUSG00000105921.1 Mark4-ps
ENSMUSG00000105928.1 Gm9256
ENSMUSG00000105930.1 Gm17889
ENSMUSG00000105934.1 Gm43575
ENSMUSG00000105937.1 Gm43602
ENSMUSG00000105938.1 Gm33866
ENSMUSG00000105943.1 Gm2965
ENSMUSG00000105944.1 Gm5075
ENSMUSG00000105948.1 Gm43089
ENSMUSG00000105949.1 Gm6510
ENSMUSG00000105953.1 Trav15d-2-dv6d-2
ENSMUSG00000105955.1 Igkv12-40
ENSMUSG00000105956.1 Trav5n-2
ENSMUSG00000105965.1 Cycs-ps2
ENSMUSG00000105968.1 Igkv13-71-1
ENSMUSG00000105969.1 Gm42525
ENSMUSG00000105977.1 Gm43555
ENSMUSG00000105989.1 Igkv13-73-1
ENSMUSG00000105993.1 Tex13c2
ENSMUSG00000105994.1 Gm43427
ENSMUSG00000105995.1 Gm43554
ENSMUSG00000105999.1 Gm2213
ENSMUSG00000106003.1 Gm42465
ENSMUSG00000106006.1 Gm17951
ENSMUSG00000106009.1 Gm9379
ENSMUSG00000106011.1 Gm43833
ENSMUSG00000106012.1 Gm43744
ENSMUSG00000106016.1 Igkv4-56
ENSMUSG00000106028.1 Gm8493
ENSMUSG00000106029.1 Gm4410
ENSMUSG00000106031.1 Gm8848
ENSMUSG00000106033.1 Gm43381
ENSMUSG00000106037.1 Gm4332
ENSMUSG00000106038.1 Gm4962
ENSMUSG00000106039.1 Iglc4
ENSMUSG00000106040.1 Cyp3a63-ps
ENSMUSG00000106041.1 Olfr241-ps1
ENSMUSG00000106042.1 Gm42861
ENSMUSG00000106050.1 Ass-ps1
ENSMUSG00000106051.1 Gm43160
ENSMUSG00000106058.1 Gm43013
ENSMUSG00000106059.1 Gm9364
ENSMUSG00000106065.1 Gm42621
ENSMUSG00000106066.1 Igkv2-105
ENSMUSG00000106067.1 Gm7902
ENSMUSG00000106068.1 Gm9497
ENSMUSG00000106072.1 Gm42663
ENSMUSG00000106075.1 Gm42804
ENSMUSG00000106076.1 Gm43840
ENSMUSG00000106077.1 Gm5660
ENSMUSG00000106079.1 Gm43033
ENSMUSG00000106080.1 Gm8836
ENSMUSG00000106083.1 Gm42452
ENSMUSG00000106084.1 Gm18163
ENSMUSG00000106085.1 Gm43675
ENSMUSG00000106089.1 Gm9419
ENSMUSG00000106090.1 Gm43704
ENSMUSG00000106094.1 Gm18916
ENSMUSG00000106096.1 B230207O21Rik
ENSMUSG00000106098.1 Igkv14-118-2
ENSMUSG00000106100.1 Gm9314
ENSMUSG00000106101.1 Gm43438
ENSMUSG00000106102.1 Gm43493
ENSMUSG00000106105.1 Gm4525
ENSMUSG00000106111.1 Gm5717
ENSMUSG00000106113.1 Gm43779
ENSMUSG00000106114.1 Gm43286
ENSMUSG00000106116.1 Gm18830
ENSMUSG00000106117.1 Gm5284
ENSMUSG00000106118.1 Gm18038
ENSMUSG00000106119.1 Gm43656
ENSMUSG00000106124.1 Gm42539
ENSMUSG00000106129.1 Gm19210
ENSMUSG00000106131.1 Gm36382
ENSMUSG00000106132.1 Gm43370
ENSMUSG00000106133.1 Gm3724
ENSMUSG00000106135.1 Gm6543
ENSMUSG00000106141.1 Gm18330
ENSMUSG00000106142.1 Gm17937
ENSMUSG00000106156.1 Gm21040
ENSMUSG00000106159.1 Gm31211
ENSMUSG00000106161.1 Pvrig-ps
ENSMUSG00000106165.1 Gm3922
ENSMUSG00000106170.1 Gm43393
ENSMUSG00000106172.1 Gm17979
ENSMUSG00000106174.1 Gm43235
ENSMUSG00000106176.1 Gm43730
ENSMUSG00000106177.1 Gm43491
ENSMUSG00000106180.1 Gm18893
ENSMUSG00000106181.1 Gm9523
ENSMUSG00000106182.1 Gm7442
ENSMUSG00000106185.1 Gm7631
ENSMUSG00000106187.1 Igkv15-101-1
ENSMUSG00000106188.1 Gm9710
ENSMUSG00000106189.1 Gm42933
ENSMUSG00000106190.1 Gm20768
ENSMUSG00000106192.1 Gm42818
ENSMUSG00000106201.1 Gm7815
ENSMUSG00000106204.1 Gm21009
ENSMUSG00000106207.1 Gm19184
ENSMUSG00000106208.1 Gm4734
ENSMUSG00000106213.1 Igkv13-55-1
ENSMUSG00000106216.1 Igkv13-61-1
ENSMUSG00000106217.1 Gm43368
ENSMUSG00000106225.1 Gm43564
ENSMUSG00000106226.1 Gm43586
ENSMUSG00000106231.1 Gm18611
ENSMUSG00000106238.1 Gm42824
ENSMUSG00000106239.1 Gm9260
ENSMUSG00000106240.1 Gm3544
ENSMUSG00000106243.1 Gm5050
ENSMUSG00000106246.1 Gm18867
ENSMUSG00000106247.1 Gm43720
ENSMUSG00000106248.1 Gm9728
ENSMUSG00000106250.1 Gm43392
ENSMUSG00000106256.1 Igkv12-47
ENSMUSG00000106257.1 Gm9023
ENSMUSG00000106258.1 Rpl7a-ps7
ENSMUSG00000106259.1 Trav11n
ENSMUSG00000106260.1 Gm43524
ENSMUSG00000106267.1 Gm40319
ENSMUSG00000106268.1 Gm18492
ENSMUSG00000106271.1 Gm43752
ENSMUSG00000106273.1 Gm43767
ENSMUSG00000106274.1 Gm42828
ENSMUSG00000106276.1 Gm9397
ENSMUSG00000106282.1 Gm2287
ENSMUSG00000106283.1 Rpl7a-ps2
ENSMUSG00000106284.1 Gm43139
ENSMUSG00000106286.1 Gm43424
ENSMUSG00000106289.1 Trav23
ENSMUSG00000106294.1 Gm8539
ENSMUSG00000106295.1 Gm42932
ENSMUSG00000106298.1 Gm42958
ENSMUSG00000106301.1 Gm8365
ENSMUSG00000106303.1 Gm7652
ENSMUSG00000106305.1 Gm42911
ENSMUSG00000106308.1 Gm42719
ENSMUSG00000106309.1 Gm40414
ENSMUSG00000106313.1 Gm9402
ENSMUSG00000106314.1 Gm9632
ENSMUSG00000106315.1 Gm42720
ENSMUSG00000106316.1 Gm43467
ENSMUSG00000106318.1 Igkv2-93-1
ENSMUSG00000106322.1 Gm43432
ENSMUSG00000106324.1 Gm43222
ENSMUSG00000106325.1 Ighv8-10
ENSMUSG00000106326.1 Gm42977
ENSMUSG00000106327.1 Ckb-ps2
ENSMUSG00000106330.1 Gm43369
ENSMUSG00000106331.1 Gm5309
ENSMUSG00000106335.1 Gm20223
ENSMUSG00000106343.1 Gm18430
ENSMUSG00000106345.1 Gm42459
ENSMUSG00000106346.2 Gtpbp4-ps6
ENSMUSG00000106350.2 Gm4869
ENSMUSG00000106351.1 Gm8896
ENSMUSG00000106353.1 Gm43726
ENSMUSG00000106358.1 Gm7047
ENSMUSG00000106363.1 Gm43402
ENSMUSG00000106369.1 Gm43355
ENSMUSG00000106370.2 Gm43382
ENSMUSG00000106372.1 Igkv14-126-1
ENSMUSG00000106373.1 Gm6522
ENSMUSG00000106376.1 Gm34139
ENSMUSG00000106379.1 Lhfpl3
ENSMUSG00000106381.1 Igkv2-95-1
ENSMUSG00000106382.1 Trav4-1
ENSMUSG00000106387.1 Igkv4-73
ENSMUSG00000106388.1 Rhox7-ps2
ENSMUSG00000106389.1 Gm21006
ENSMUSG00000106390.1 Gm5551
ENSMUSG00000106392.1 Gm5870
ENSMUSG00000106394.1 Gm42698
ENSMUSG00000106397.1 Gm21049
ENSMUSG00000106399.1 Gm43530
ENSMUSG00000106401.1 Gm43284
ENSMUSG00000106402.1 Gm17824
ENSMUSG00000106403.1 Igkv20-101-2
ENSMUSG00000106405.1 Iglj3p
ENSMUSG00000106410.1 Gm29755
ENSMUSG00000106416.1 Gm5857
ENSMUSG00000106417.1 Gm42628
ENSMUSG00000106419.1 Gm5550
ENSMUSG00000106420.1 Gm9245
ENSMUSG00000106421.1 Gm9645
ENSMUSG00000106428.1 Gm42667
ENSMUSG00000106433.1 Gm32102
ENSMUSG00000106434.1 Gm42990
ENSMUSG00000106435.1 Gm3103
ENSMUSG00000106444.1 Gm18748
ENSMUSG00000106445.1 Gm21190
ENSMUSG00000106447.1 Gm42957
ENSMUSG00000106452.1 Gm43749
ENSMUSG00000106453.1 Gm9273
ENSMUSG00000106454.1 Gm17775
ENSMUSG00000106455.1 Gm5711
ENSMUSG00000106456.1 Gm9678
ENSMUSG00000106459.1 Gm43245
ENSMUSG00000106460.1 Gm17935
ENSMUSG00000106462.1 Gm43725
ENSMUSG00000106473.1 Gm19089
ENSMUSG00000106476.1 Rpl36-ps9
ENSMUSG00000106477.1 Gm8874
ENSMUSG00000106480.1 Igkv14-118-1
ENSMUSG00000106481.1 Trav15d-3
ENSMUSG00000106482.1 Ighv8-16
ENSMUSG00000106484.1 Gm17833
ENSMUSG00000106486.1 Gm9771
ENSMUSG00000106487.1 Gm43407
ENSMUSG00000106494.1 Igkv2-107
ENSMUSG00000106496.1 Gm7733
ENSMUSG00000106499.1 Gm9403
ENSMUSG00000106502.1 Gm42795
ENSMUSG00000106504.1 Gm43529
ENSMUSG00000106509.1 Gm43394
ENSMUSG00000106510.1 Gm18429
ENSMUSG00000106520.1 Gm8706
ENSMUSG00000106527.1 Gm43671
ENSMUSG00000106529.1 Gm18451
ENSMUSG00000106530.2 Gm42430
ENSMUSG00000106531.1 Gm43233
ENSMUSG00000106532.1 Gm5714
ENSMUSG00000106533.1 Trav3d-2
ENSMUSG00000106534.1 Gm6366
ENSMUSG00000106545.1 Gm33952
ENSMUSG00000106546.1 Igkv13-56-1
ENSMUSG00000106548.1 Gm43390
ENSMUSG00000106551.1 Gm1969
ENSMUSG00000106552.1 Obox4-ps5
ENSMUSG00000106558.1 Gm5552
ENSMUSG00000106559.1 Gm43680
ENSMUSG00000106562.1 Gm5981
ENSMUSG00000106564.1 Gm8969
ENSMUSG00000106565.1 Gm43582
ENSMUSG00000106568.1 Gm42814
ENSMUSG00000106569.1 Gm43036
ENSMUSG00000106572.1 4933417G07Rik
ENSMUSG00000106574.1 Gm2451
ENSMUSG00000106576.1 Gm4866
ENSMUSG00000106582.1 Obox4-ps24
ENSMUSG00000106592.1 Gm43070
ENSMUSG00000106593.1 Gm7048
ENSMUSG00000106599.1 Ighv1-73
ENSMUSG00000106601.1 Ighv1-70
ENSMUSG00000106606.1 Gm43217
ENSMUSG00000106610.1 Gm43103
ENSMUSG00000106613.1 Gm42652
ENSMUSG00000106614.1 Gm43746
ENSMUSG00000106615.1 Gm8968
ENSMUSG00000106616.1 Obox4-ps25
ENSMUSG00000106619.1 Gm9353
ENSMUSG00000106620.1 Trav7-5
ENSMUSG00000106622.2 Gm5554
ENSMUSG00000106624.1 Gm8853
ENSMUSG00000106627.1 Gm21680
ENSMUSG00000106630.1 Igkv2-116
ENSMUSG00000106631.1 Gm42669
ENSMUSG00000106633.1 Gm43431
ENSMUSG00000106640.1 Gm20940
ENSMUSG00000106645.1 Gm42643
ENSMUSG00000106654.1 Gm2623
ENSMUSG00000106660.1 Gm43472
ENSMUSG00000106661.1 Gm42832
ENSMUSG00000106664.1 Gm17936
ENSMUSG00000106666.1 Gm43587
ENSMUSG00000106667.1 Igkv3-6
ENSMUSG00000106668.1 Iglj1
ENSMUSG00000106669.1 Gm38433
ENSMUSG00000106672.3 Ip6k2
ENSMUSG00000106677.1 Ugt2a1
ENSMUSG00000106685.3 Rasgrp2
ENSMUSG00000106687.4 Dgcr8
ENSMUSG00000106689.1 Gm18345
ENSMUSG00000106690.1 Gm6348
ENSMUSG00000106695.3 Men1
ENSMUSG00000106699.1 Gm43224
ENSMUSG00000106700.3 CR550303.1
ENSMUSG00000106701.1 Gm6346
ENSMUSG00000106703.1 Vmn2r-ps26
ENSMUSG00000106704.1 Gm42799
ENSMUSG00000106705.1 Gm2602
ENSMUSG00000106711.1 CR556704.1
ENSMUSG00000106715.3 Tmem265
ENSMUSG00000106721.1 Gm5442
ENSMUSG00000106722.3 AC127556.1
ENSMUSG00000106723.2 Dux
ENSMUSG00000106728.3 Cacng8
ENSMUSG00000106730.1 Gm42472
ENSMUSG00000106731.1 CU041226.1
ENSMUSG00000106736.1 Gm42573
ENSMUSG00000106742.1 Gm42474
ENSMUSG00000106752.1 Gm3348
ENSMUSG00000106755.1 Tpi-rs11
ENSMUSG00000106759.1 AC120011.1
ENSMUSG00000106763.1 Gm19102
ENSMUSG00000106771.1 Gm43459
ENSMUSG00000106774.1 AC170751.1
ENSMUSG00000106780.1 Gm7939
ENSMUSG00000106784.1 Gm43309
ENSMUSG00000106789.1 AL669898.1
ENSMUSG00000106792.1 AC124394.3
ENSMUSG00000106803.1 Gm8930
ENSMUSG00000106805.1 Gm42714
ENSMUSG00000106806.1 Gm17906
ENSMUSG00000106809.1 AL669898.2
ENSMUSG00000106810.1 Gm43600
ENSMUSG00000106813.1 Gm7181
ENSMUSG00000106814.1 Gm43501
ENSMUSG00000106817.1 Gm43441
ENSMUSG00000106819.1 Gm43498
ENSMUSG00000106821.1 Gm7961
ENSMUSG00000106824.1 Gm7697
ENSMUSG00000106827.1 Gm7556
ENSMUSG00000106829.1 Gm3786
ENSMUSG00000106831.1 Ube2n-ps1
ENSMUSG00000106833.1 Gm42739
ENSMUSG00000106835.3 Gm43812
ENSMUSG00000106836.1 Gm43578
ENSMUSG00000106846.1 Gm42786
ENSMUSG00000106850.3 Map4k2
ENSMUSG00000106853.1 Gm7492
ENSMUSG00000106854.1 Gm42850
ENSMUSG00000106864.3 Gtf3c2
ENSMUSG00000106866.1 Gm43659
ENSMUSG00000106868.1 Gm19798
ENSMUSG00000106872.1 Gm2189
ENSMUSG00000106876.1 Gm43456
ENSMUSG00000106877.3 Pygm
ENSMUSG00000106878.1 Gm17808
ENSMUSG00000106879.1 Gm2566
ENSMUSG00000106882.3 CU041251.1
ENSMUSG00000106883.1 Gm34091
ENSMUSG00000106884.1 Gm20156
ENSMUSG00000106885.1 Eif3s6-ps4
ENSMUSG00000106886.1 CT571246.1
ENSMUSG00000106889.1 Gm7463
ENSMUSG00000106892.1 Gm42791
ENSMUSG00000106893.1 Vmn1r-ps7
ENSMUSG00000106895.1 Gm4754
ENSMUSG00000106898.1 Gm43125
ENSMUSG00000106900.1 Gm2040
ENSMUSG00000106901.1 CU041251.2
ENSMUSG00000106903.1 Dcaf13
ENSMUSG00000106907.3 Atg2a
ENSMUSG00000106908.1 CR550303.2
ENSMUSG00000106910.1 Gm16273
ENSMUSG00000106911.1 Snrnp40
ENSMUSG00000106916.1 Gm3089
ENSMUSG00000106917.1 Gm7832
ENSMUSG00000106918.3 Mrpl33
ENSMUSG00000106919.1 Gm4981
ENSMUSG00000106922.3 Mup13
ENSMUSG00000106923.3 AC121905.1
ENSMUSG00000106924.1 Gm42857
ENSMUSG00000106925.1 Gm20072
ENSMUSG00000106926.1 Rpl7-ps7
ENSMUSG00000106929.1 Cthrc1
ENSMUSG00000106930.1 Gm6450
ENSMUSG00000106935.1 Gm19457
ENSMUSG00000106936.1 Gm7554
ENSMUSG00000106939.1 Gm29778
ENSMUSG00000106945.1 Gm42961
ENSMUSG00000106948.1 Gm42785
ENSMUSG00000106949.1 BX936338.1
ENSMUSG00000106953.2 AC170751.2
ENSMUSG00000106954.1 Gm43226
ENSMUSG00000106955.1 Gm42960
ENSMUSG00000106956.1 Gm19617
ENSMUSG00000106958.1 Gm35960
ENSMUSG00000106960.1 Gm42673
ENSMUSG00000106963.1 Gm8675
ENSMUSG00000106964.4 FO907130.1
ENSMUSG00000106965.1 Gm18290
ENSMUSG00000106966.3 Pum1
ENSMUSG00000106971.1 Gm42965
ENSMUSG00000106972.3 Majin
ENSMUSG00000106974.1 Vmn1r-ps5
ENSMUSG00000106975.1 Olfr428-ps1
ENSMUSG00000106982.1 Gm42665
ENSMUSG00000106984.1 CT571246.2
ENSMUSG00000106988.1 Tsg101-ps
ENSMUSG00000106989.1 Gm5989
ENSMUSG00000106996.1 Gm31049
ENSMUSG00000107002.1 0610012G03Rik
ENSMUSG00000107004.1 Gm42657
ENSMUSG00000107006.1 Gm43105
ENSMUSG00000107007.1 Slc25a32
ENSMUSG00000107011.1 Gm42906
ENSMUSG00000107016.1 AC122464.1
ENSMUSG00000107020.1 Gm6051
ENSMUSG00000107023.2 Gm42715
ENSMUSG00000107026.1 Gm7504
ENSMUSG00000107028.1 Gm5043
ENSMUSG00000107030.1 Gm5291
ENSMUSG00000107032.1 Gm44942
ENSMUSG00000107034.1 Gm19060
ENSMUSG00000107035.1 Ybx1-ps2
ENSMUSG00000107037.1 Gm29793
ENSMUSG00000107039.1 Ehd1
ENSMUSG00000107046.1 Gm43849
ENSMUSG00000107051.1 BX890553.3
ENSMUSG00000107055.1 Nckipsd
ENSMUSG00000107056.1 Gm21048
ENSMUSG00000107059.1 Gm43629
ENSMUSG00000107062.1 Gm43580
ENSMUSG00000107064.1 Gm42561
ENSMUSG00000107065.1 Gm43155
ENSMUSG00000107066.2 Gm4482
ENSMUSG00000107067.1 Gm42581
ENSMUSG00000107068.1 Gm42742
ENSMUSG00000107069.1 Gm43772
ENSMUSG00000107071.1 Gm42420
ENSMUSG00000107072.1 Gm43090
ENSMUSG00000107074.1 Gm18100
ENSMUSG00000107077.1 CR550303.3
ENSMUSG00000107079.1 Gm35648
ENSMUSG00000107080.1 AL669898.4
ENSMUSG00000107082.1 Gm36378
ENSMUSG00000107085.1 Gm42883
ENSMUSG00000107088.1 AC170751.3
ENSMUSG00000107092.1 Gm7993
ENSMUSG00000107095.1 CR550303.4
ENSMUSG00000107097.1 Gm42584
ENSMUSG00000107098.1 Gm29815
ENSMUSG00000107099.3 Slc22a12
ENSMUSG00000107100.1 Gm18482
ENSMUSG00000107104.3 Nrxn2
ENSMUSG00000107105.1 Gm15820
ENSMUSG00000107108.1 Gm9936
ENSMUSG00000107114.1 Gm43440
ENSMUSG00000107119.1 AL669898.5
ENSMUSG00000107122.1 Gm32072
ENSMUSG00000107123.1 Vmn2r-ps25
ENSMUSG00000107124.1 CT571246.3
ENSMUSG00000107127.1 Gm6719
ENSMUSG00000107130.1 Gm43264
ENSMUSG00000107135.1 Gm43806
ENSMUSG00000107137.3 Fzd6
ENSMUSG00000107138.3 AC168054.2
ENSMUSG00000107139.1 Gm42475
ENSMUSG00000107145.1 Gm43442
ENSMUSG00000107149.1 Gm30708
ENSMUSG00000107150.1 AC121905.2
ENSMUSG00000107154.1 Gm7041
ENSMUSG00000107157.1 Gm3170
ENSMUSG00000107159.1 Gm7919
ENSMUSG00000107160.1 Gm42666
ENSMUSG00000107161.1 Gm43850
ENSMUSG00000107162.1 Gm18593
ENSMUSG00000107166.3 AC098884.1
ENSMUSG00000107167.2 Gm34653
ENSMUSG00000107169.1 Gm43796
ENSMUSG00000107174.1 Tmem89
ENSMUSG00000107176.1 Gm9794
ENSMUSG00000107180.1 Gm43638
ENSMUSG00000107183.1 Gm18452
ENSMUSG00000107184.1 Gm18222
ENSMUSG00000107185.1 Gm42642
ENSMUSG00000107186.1 CT571246.4
ENSMUSG00000107187.1 Gm7663
ENSMUSG00000107188.3 CT571246.5
ENSMUSG00000107189.1 Gm42689
ENSMUSG00000107196.1 CU041251.3
ENSMUSG00000107203.1 Gm7542
ENSMUSG00000107210.1 CR556704.2
ENSMUSG00000107211.1 Gm5864
